,Unnamed: 0,Turno,ID Empleado,Apellido,Nombre,ID Puesto,Email,Unnamed: 0.1,Puesto,Departamento,Tipo Puesto,union_nombres
1500,1500,,1577,ARVALLO,MORALES,40-43210,morales.arvallo@tractchun.com,44,Auxiliar Contable,CONTABILIDAD,Administrativo,MORALES ARVALLO
1501,1501,,1580,COTA,FRANCISCO,90-14100,francisco.cota@tractchun.com,91,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,FRANCISCO COTA
1502,1502,,1583,TORRES,RENDON,15-24100,rendon.torres@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,RENDON TORRES
1503,1503,,1585,VELASQUEZ,ALFONSO,15-24100,alfonso.velasquez@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,ALFONSO VELASQUEZ
1504,1504,,1591,DELGADILLO,ALBERTO,90-14100,alberto.delgadillo@tractchun.com,91,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,ALBERTO DELGADILLO
1505,1505,,1597,ROBLES,GUADALUPE,55-23200,guadalupe.robles@tractchun.com,60,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,GUADALUPE ROBLES
1506,1506,,1599,FIGUEROA,OMAR,15-24100,omar.figueroa@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,OMAR FIGUEROA
1507,1507,,1625,RAMOS,LAMBERTO,45-11000,lamberto.ramos@tractchun.com,47,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,LAMBERTO RAMOS
1508,1508,,1628,QUIROZ,ALEJANDRO,90-14100,alejandro.quiroz@tractchun.com,91,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,ALEJANDRO QUIROZ
1509,1509,,1629,VEGA,FEDERICO,15-24100,federico.vega@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,FEDERICO VEGA
1510,1510,,1632,SOTO,ILDEFONSO,20-31210,ildefonso.soto@tractchun.com,20,Capturista,"SISTEMAS, TRAFICO Y ADUANAS",Administrativo,ILDEFONSO SOTO
1511,1511,,1633,TAPIA,LAMBERTO,45-11000,lamberto.tapia@tractchun.com,47,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,LAMBERTO TAPIA
1512,1512,,1634,CORONADO,HEBERTO,55-23200,heberto.coronado@tractchun.com,60,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,HEBERTO CORONADO
1513,1513,,1640,SALAZAR,SAMUEL,15-24100,samuel.salazar@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,SAMUEL SALAZAR
1514,1514,,1652,GARCIA,ISELDA,55-23200,iselda.garcia@tractchun.com,60,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,ISELDA GARCIA
1515,1515,,1657,Barrientos,Margarita,80-22200,margarita.barrientos@tractchun.com,76,Supervisor General de Mantenimiento,MANTENIMIENTO,Mandos Medios,Margarita Barrientos
1516,1516,,1659,ARVALLO,GABRIEL,90-14100,gabriel.arvallo@tractchun.com,91,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,GABRIEL ARVALLO
1517,1517,,1668,GARCIA,RUIZ,80-22200,ruiz.garcia@tractchun.com,76,Supervisor General de Mantenimiento,MANTENIMIENTO,Mandos Medios,RUIZ GARCIA
1518,1518,,1673,SILVA,ANGEL,10-32100,angel.silva@tractchun.com,5,Supervisor de Almacén,MATERIALES,Mandos Medios,ANGEL SILVA
1519,1519,,1674,RIVERA,LUIS,15-24100,luis.rivera@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,LUIS RIVERA
1520,1520,,1680,SANDOVAL,CARLOS,80-22220,carlos.sandoval@tractchun.com,80,Ingeniero de Procesos,MANTENIMIENTO,Operativo,CARLOS SANDOVAL
1521,1521,,1697,SUGICH,ISELA,15-24100,isela.sugich@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,ISELA SUGICH
1522,1522,,1711,DE_LA_ROSA,EDGARD,80-22220,edgard.de_la_rosa@tractchun.com,80,Ingeniero de Procesos,MANTENIMIENTO,Operativo,EDGARD DE_LA_ROSA
1523,1523,,1714,COFFEY,LEOVIGILDO,45-11000,leovigildo.coffey@tractchun.com,47,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,LEOVIGILDO COFFEY
1524,1524,,1716,FIGUEROA,LAURIANO,15-24100,lauriano.figueroa@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,LAURIANO FIGUEROA
1525,1525,,1729,SANTACRUZ,NORA,10-32110,nora.santacruz@tractchun.com,6,Almacenista,MATERIALES,Administrativo,NORA SANTACRUZ
1526,1526,,1746,Zapata,Elena,80-22220,elena.zapata@tractchun.com,80,Ingeniero de Procesos,MANTENIMIENTO,Operativo,Elena Zapata
1527,1527,,1748,MONTAÑO,PATRICIA,40-43210,patricia.montaño@tractchun.com,44,Auxiliar Contable,CONTABILIDAD,Administrativo,PATRICIA MONTAÑO
1528,1528,,1753,Loaiza,Jhuliana ,55-23200,jhuliana .loaiza@tractchun.com,60,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Jhuliana  Loaiza
1529,1529,,1763,NORIEGA,MARIBEL,15-24100,maribel.noriega@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,MARIBEL NORIEGA
1530,1530,,1765,MONTAÑO,BRACAMONTE,10-32100,bracamonte.montaño@tractchun.com,5,Supervisor de Almacén,MATERIALES,Mandos Medios,BRACAMONTE MONTAÑO
1531,1531,,1768,CASTRO,BENJAMIN,70-21110,benjamin.castro@tractchun.com,70,Entrenamiento,Recursos Humanos,Administrativo,BENJAMIN CASTRO
1532,1532,,1770,FLORES,JOEL,55-23200,joel.flores@tractchun.com,60,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,JOEL FLORES
1533,1533,,1783,AMAYA,EDMUNDO,80-22220,edmundo.amaya@tractchun.com,80,Ingeniero de Procesos,MANTENIMIENTO,Operativo,EDMUNDO AMAYA
1534,1534,,1786,Prisco,Jaime,80-22220,jaime.prisco@tractchun.com,80,Ingeniero de Procesos,MANTENIMIENTO,Operativo,Jaime Prisco
1535,1535,,1788,CAUDILLO,CRUZ,15-24100,cruz.caudillo@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,CRUZ CAUDILLO
1536,1536,,1789,NEVAREZ,LLAMAS,45-11000,llamas.nevarez@tractchun.com,47,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,LLAMAS NEVAREZ
1537,1537,,1802,CORRAL,MARCOS,15-24100,marcos.corral@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,MARCOS CORRAL
1538,1538,,1817,LOPEZ,UBALDO,10-32100,ubaldo.lopez@tractchun.com,5,Supervisor de Almacén,MATERIALES,Mandos Medios,UBALDO LOPEZ
1539,1539,,1819,VALENCIA,AGAPITA,30-13400,agapita.valencia@tractchun.com,35,Auditor interno de calidad,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Administrativo,AGAPITA VALENCIA
1540,1540,,1821,WILSON,MANUEL,15-24100,manuel.wilson@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,MANUEL WILSON
1541,1541,,1828,NORIEGA,MARTHA,10-32100,martha.noriega@tractchun.com,5,Supervisor de Almacén,MATERIALES,Mandos Medios,MARTHA NORIEGA
1542,1542,,1829,Arango,Egidio,80-22220,egidio.arango@tractchun.com,80,Ingeniero de Procesos,MANTENIMIENTO,Operativo,Egidio Arango
1543,1543,,1832,JAQUEZ,CORDOVA,15-24100,cordova.jaquez@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,CORDOVA JAQUEZ
1544,1544,,1840,VALENZUELA,FELIPA,90-14100,felipa.valenzuela@tractchun.com,91,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,FELIPA VALENZUELA
1545,1545,,1844,MORENO,FRANCISCO,90-14100,francisco.moreno@tractchun.com,91,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,FRANCISCO MORENO
1546,1546,,1857,SILVA,ESTHELA,80-22220,esthela.silva@tractchun.com,80,Ingeniero de Procesos,MANTENIMIENTO,Operativo,ESTHELA SILVA
1547,1547,,1859,ESCALANTE,IGNACIO,90-14100,ignacio.escalante@tractchun.com,91,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,IGNACIO ESCALANTE
1548,1548,,1863,URIBE,MARIA,15-24100,maria.uribe@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,MARIA URIBE
1549,1549,,1868,TORRES,FRANCISCA,90-14100,francisca.torres@tractchun.com,91,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,FRANCISCA TORRES
1550,1550,,1895,BRACAMONTE,NANCY,80-22620,nancy.bracamonte@tractchun.com,83,Encargado de Tool Crib,MANTENIMIENTO,Operativo,NANCY BRACAMONTE
1551,1551,,1897,PINELLI,IGNACIO,90-14100,ignacio.pinelli@tractchun.com,91,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,IGNACIO PINELLI
1552,1552,,1901,CALLES,EDUARDO,10-32100,eduardo.calles@tractchun.com,5,Supervisor de Almacén,MATERIALES,Mandos Medios,EDUARDO CALLES
1553,1553,,1905,Prisco,Ines,90-14100,ines.prisco@tractchun.com,91,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Ines Prisco
1554,1554,,1907,TEQUIDA,VALENCIA,15-24100,valencia.tequida@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,VALENCIA TEQUIDA
1555,1555,,1913,MONJARAS,JOSEFINA,55-23200,josefina.monjaras@tractchun.com,60,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,JOSEFINA MONJARAS
1556,1556,,1923,SANDOVAL,ANTONIO,80-22600,antonio.sandoval@tractchun.com,81,Supervisor de tool crib,MANTENIMIENTO,Mandos Medios,ANTONIO SANDOVAL
1557,1557,,1926,Monsalve,Lucia,45-11000,lucia.monsalve@tractchun.com,47,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,Lucia Monsalve
1558,1558,,1930,MEJIA,EDUWIGES,15-24100,eduwiges.mejia@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,EDUWIGES MEJIA
1559,1559,,1932,DOMINGUEZ,GLORIA,15-24100,gloria.dominguez@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,GLORIA DOMINGUEZ
1560,1560,,1940,SANTILLANEZ,PIÑEIRA,20-31320,piñeira.santillanez@tractchun.com,23,Clerk de Aduanas,"SISTEMAS, TRAFICO Y ADUANAS",Administrativo,PIÑEIRA SANTILLANEZ
1561,1561,,1956,CASTELLANOS,ARMANDO,20-26100,armando.castellanos@tractchun.com,17,Clerk de Copiado,"SISTEMAS, TRAFICO Y ADUANAS",Administrativo,ARMANDO CASTELLANOS
1562,1562,,1957,Orrego,Juan ,55-23200,juan .orrego@tractchun.com,60,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Juan  Orrego
1563,1563,,1960,Villegas,Fernando,55-23200,fernando.villegas@tractchun.com,60,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,Fernando Villegas
1564,1564,,1966,JIMENEZ,BLANCA,80-22600,blanca.jimenez@tractchun.com,81,Supervisor de tool crib,MANTENIMIENTO,Mandos Medios,BLANCA JIMENEZ
1565,1565,,1969,TREJO,CORONEL,90-14100,coronel.trejo@tractchun.com,91,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,CORONEL TREJO
1566,1566,,1975,Hoyos ,Esmeralda,45-11000,esmeralda.hoyos @tractchun.com,47,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,Esmeralda Hoyos 
1567,1567,,1978,LOPEZ,CESAR,20-26100,cesar.lopez@tractchun.com,17,Clerk de Copiado,"SISTEMAS, TRAFICO Y ADUANAS",Administrativo,CESAR LOPEZ
1568,1568,,1984,Guzman,Johana,90-14100,johana.guzman@tractchun.com,91,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,Johana Guzman
1569,1569,,1990,JUVERA,ACOSTA,45-15000,acosta.juvera@tractchun.com,49,Supervisor General de Aseg. de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,ACOSTA JUVERA
1570,1570,,2000,GONZALEZ,ANA,80-22620,ana.gonzalez@tractchun.com,83,Encargado de Tool Crib,MANTENIMIENTO,Operativo,ANA GONZALEZ
1571,1571,B,5,ACOSTA,JESUS,55-23200,jesus.acosta@tractchun.com,60,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,JESUS ACOSTA
1572,1572,,11,CARREON,VERONICA,80-24100,veronica.carreon@tractchun.com,87,Supervisor de Producción,MANTENIMIENTO,Mandos Medios,VERONICA CARREON
1573,1573,,23,BURGOS,OCHOA,30-13100,ochoa.burgos@tractchun.com,30,Controlador de Documentos,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios,OCHOA BURGOS
1574,1574,,25,ESPINOZA,ALEJANDRO,55-23810,alejandro.espinoza@tractchun.com,63,Técnico de soporte,INGENIERIA DE MANUFACTURA,Operativo,ALEJANDRO ESPINOZA
1575,1575,,39,Rojas,Teresita,15-24100,teresita.rojas@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,Teresita Rojas
1576,1576,,44,González,Gonzalo,10-24111,gonzalo.gonzález@tractchun.com,1,Operador de Producción,MATERIALES,Operativo,Gonzalo González
1577,1577,,56,MEDINA,MENDOZA,70-21120,mendoza.medina@tractchun.com,71,Auxiliar de Recursos Humanos,Recursos Humanos,Administrativo,MENDOZA MEDINA
1578,1578,,68,GRIJALVA,PATRICIA,80-22110,patricia.grijalva@tractchun.com,74,Supervisor de Maquinado,MANTENIMIENTO,Mandos Medios,PATRICIA GRIJALVA
1579,1579,,71,RAMOS,TAPIA,15-24100,tapia.ramos@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,TAPIA RAMOS
1580,1580,,80,D`LIRA,IBARRA,15-24100,ibarra.d`lira@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,IBARRA D`LIRA
1581,1581,,85,LOPEZ,AARON,80-22000,aaron.lopez@tractchun.com,73,Gerente de mantenimiento,MANTENIMIENTO,Gerencia,AARON LOPEZ
1582,1582,,93,RODRIGUEZ,HECTOR,45-11000,hector.rodriguez@tractchun.com,47,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,HECTOR RODRIGUEZ
1583,1583,,136,CORELLA,ALBERTO,45-11000,alberto.corella@tractchun.com,47,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,ALBERTO CORELLA
1584,1584,,143,ARVALLO,FLORA,15-24100,flora.arvallo@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,FLORA ARVALLO
1585,1585,,144,ALDRETE,MARIA,80-24100,maria.aldrete@tractchun.com,87,Supervisor de Producción,MANTENIMIENTO,Mandos Medios,MARIA ALDRETE
1586,1586,,160,CONS,SAMUEL,15-24100,samuel.cons@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,SAMUEL CONS
1587,1587,,164,LABASTIDA,CASTILLO,20-31410,castillo.labastida@tractchun.com,25,Clerk de Tráfico,"SISTEMAS, TRAFICO Y ADUANAS",Administrativo,CASTILLO LABASTIDA
1588,1588,,175,GARCIA,MARCELA,50-33100,marcela.garcia@tractchun.com,55,Supervisor de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios,MARCELA GARCIA
1589,1589,,193,Velez,Jhuliana ,90-14000,jhuliana .velez@tractchun.com,90,Supervisor de Ingeniería de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,Jhuliana  Velez
1590,1590,,197,GASTELUM,MORALES,50-60010,morales.gastelum@tractchun.com,58,Auxiliar de Departamento,CONTROL DE PRODUCCION,Administrativo,MORALES GASTELUM
1591,1591,,201,HERNANDEZ,FRANCISCA,80-24100,francisca.hernandez@tractchun.com,87,Supervisor de Producción,MANTENIMIENTO,Mandos Medios,FRANCISCA HERNANDEZ
1592,1592,,206,VALDEZ,MANUEL,50-33100,manuel.valdez@tractchun.com,55,Supervisor de Control de Producción,CONTROL DE PRODUCCION,Mandos Medios,MANUEL VALDEZ
1593,1593,,217,CELAYA,YOLANDA,80-24100,yolanda.celaya@tractchun.com,87,Supervisor de Producción,MANTENIMIENTO,Mandos Medios,YOLANDA CELAYA
1594,1594,,218,TANORI,CECILIA,15-24000,cecilia.tanori@tractchun.com,11,Gerente de Producción,PRODUCCION,Gerencia,CECILIA TANORI
1595,1595,,219,SOTO,JOEL,45-11000,joel.soto@tractchun.com,47,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,JOEL SOTO
1596,1596,,220,GUTIERREZ,IVAN,15-24100,ivan.gutierrez@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,IVAN GUTIERREZ
1597,1597,,243,DOJAQUE,ALBERTO,55-23200,alberto.dojaque@tractchun.com,60,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,ALBERTO DOJAQUE
1598,1598,,247,CONTRERAS,JOSE,45-11000,jose.contreras@tractchun.com,47,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,JOSE CONTRERAS
1599,1599,,248,Henao,John ,90-14100,john .henao@tractchun.com,91,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,John  Henao
1600,1600,,256,SANTILLANEZ,MARIA,80-22210,maria.santillanez@tractchun.com,78,Supervisor de Mantenimiento,MANTENIMIENTO,Mandos Medios,MARIA SANTILLANEZ
1601,1601,,257,Lopez,Juliana,45-11000,juliana.lopez@tractchun.com,47,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,Juliana Lopez
1602,1602,,270,AHUMADA,ORTIZ,80-22210,ortiz.ahumada@tractchun.com,78,Supervisor de Mantenimiento,MANTENIMIENTO,Mandos Medios,ORTIZ AHUMADA
1603,1603,,277,Prisco,Dario,15-24000,dario.prisco@tractchun.com,11,Gerente de Producción,PRODUCCION,Gerencia,Dario Prisco
1604,1604,,278,VELARDE,JAVIER,15-24100,javier.velarde@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,JAVIER VELARDE
1605,1605,,288,SANTOSCOY,ANTONIO,70-21120,antonio.santoscoy@tractchun.com,71,Auxiliar de Recursos Humanos,Recursos Humanos,Administrativo,ANTONIO SANTOSCOY
1606,1606,,291,CHAVARRIA,AZOKA,50-33110,azoka.chavarria@tractchun.com,56,Controlador de producción,CONTROL DE PRODUCCION,Mandos Medios,AZOKA CHAVARRIA
1607,1607,,314,COTA,RAMON,50-33110,ramon.cota@tractchun.com,56,Controlador de producción,CONTROL DE PRODUCCION,Mandos Medios,RAMON COTA
1608,1608,,317,RUIZ,MARIO,15-24100,mario.ruiz@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,MARIO RUIZ
1609,1609,,340,CARRILLO,MIRTHA,20-31410,mirtha.carrillo@tractchun.com,25,Clerk de Tráfico,"SISTEMAS, TRAFICO Y ADUANAS",Administrativo,MIRTHA CARRILLO
1610,1610,,342,REAL,FAUSTINO,15-24000,faustino.real@tractchun.com,11,Gerente de Producción,PRODUCCION,Gerencia,FAUSTINO REAL
1611,1611,,375,COTA,TRILLAS,30-13310,trillas.cota@tractchun.com,32,Técnico de calibración y metrología,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Operativo,TRILLAS COTA
1612,1612,,386,Londoño,Juan ,45-11000,juan .londoño@tractchun.com,47,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,Juan  Londoño
1613,1613,,387,MARTINEZ,FRANCISCO,90-14100,francisco.martinez@tractchun.com,91,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,FRANCISCO MARTINEZ
1614,1614,,391,JIMENEZ,ROSARIO,80-22210,rosario.jimenez@tractchun.com,78,Supervisor de Mantenimiento,MANTENIMIENTO,Mandos Medios,ROSARIO JIMENEZ
1615,1615,,408,Bustamante,Luis ,45-11000,luis .bustamante@tractchun.com,47,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,Luis  Bustamante
1616,1616,,416,ZAPATA,ADRIAN,30-16000,adrian.zapata@tractchun.com,36,Supervisor General de Areas,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Mandos Medios,ADRIAN ZAPATA
1617,1617,,432,GAUTRIN,OJEDA,50-33000,ojeda.gautrin@tractchun.com,54,Gerente de Control de Producción,CONTROL DE PRODUCCION,Gerencia,OJEDA GAUTRIN
1618,1618,,463,FIGUEROA,ALEJANDRO,55-23200,alejandro.figueroa@tractchun.com,60,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,ALEJANDRO FIGUEROA
1619,1619,,466,OLIVAS,LUIS,45-11000,luis.olivas@tractchun.com,47,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,LUIS OLIVAS
1620,1620,,483,SORTILLON,EFRAIN,15-31410,efrain.sortillon@tractchun.com,16,Clerk de Tráfico,PRODUCCION,Administrativo,EFRAIN SORTILLON
1621,1621,,485,MIRANDA,URUETA,15-24100,urueta.miranda@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,URUETA MIRANDA
1622,1622,,491,Sepúlveda,José,15-24111,josé.sepúlveda@tractchun.com,14,Operador de Producción,PRODUCCION,Operativo,José Sepúlveda
1623,1623,,494,ISLAS,BLANCA,20-31320,blanca.islas@tractchun.com,23,Clerk de Aduanas,"SISTEMAS, TRAFICO Y ADUANAS",Administrativo,BLANCA ISLAS
1624,1624,,498,TORRES,ALFONSO,55-23200,alfonso.torres@tractchun.com,60,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,ALFONSO TORRES
1625,1625,,505,LEYVA,EDITH,45-11000,edith.leyva@tractchun.com,47,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,EDITH LEYVA
1626,1626,,519,ALVAREZ,MIGUEL,80-24100,miguel.alvarez@tractchun.com,87,Supervisor de Producción,MANTENIMIENTO,Mandos Medios,MIGUEL ALVAREZ
1627,1627,,537,CARREON,CONCEPCION,80-22210,concepcion.carreon@tractchun.com,78,Supervisor de Mantenimiento,MANTENIMIENTO,Mandos Medios,CONCEPCION CARREON
1628,1628,,543,MENDEZ,PACHICANO,30-13300,pachicano.mendez@tractchun.com,31,Ingeniero de Calibracion y Metrologia,"AUDITORIA INTERNA, CALIBRACION Y METROLOGIA",Operativo,PACHICANO MENDEZ
1629,1629,,544,FIGUEROA,ANGEL,10-23200,angel.figueroa@tractchun.com,0,Ingeniero de Materiales,MATERIALES,Operativo,ANGEL FIGUEROA
1630,1630,,551,GUERRERO,ROBERTO,55-23200,roberto.guerrero@tractchun.com,60,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,ROBERTO GUERRERO
1631,1631,,552,LOPEZ,DIOGENES,80-22200,diogenes.lopez@tractchun.com,76,Supervisor General de Mantenimiento,MANTENIMIENTO,Mandos Medios,DIOGENES LOPEZ
1632,1632,,558,CALLEJA,EDNA,45-11000,edna.calleja@tractchun.com,47,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,EDNA CALLEJA
1633,1633,,559,DELGADILLO,BOLAÑOS,20-31320,bolaños.delgadillo@tractchun.com,23,Clerk de Aduanas,"SISTEMAS, TRAFICO Y ADUANAS",Administrativo,BOLAÑOS DELGADILLO
1634,1634,,567,ARMENTA,ALICIA,55-23200,alicia.armenta@tractchun.com,60,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,ALICIA ARMENTA
1635,1635,,571,Cárdenas,Juan ,15-24111,juan .cárdenas@tractchun.com,14,Operador de Producción,PRODUCCION,Operativo,Juan  Cárdenas
1636,1636,,577,SALCEDO,VALENZUELA,15-24100,valenzuela.salcedo@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,VALENZUELA SALCEDO
1637,1637,,585,LOPEZ,BUSTAMANTE,50-33110,bustamante.lopez@tractchun.com,56,Controlador de producción,CONTROL DE PRODUCCION,Mandos Medios,BUSTAMANTE LOPEZ
1638,1638,,600,NORIEGA,RAUL,55-23200,raul.noriega@tractchun.com,60,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,RAUL NORIEGA
1639,1639,,610,Mendoza,Monica,80-24100,monica.mendoza@tractchun.com,87,Supervisor de Producción,MANTENIMIENTO,Mandos Medios,Monica Mendoza
1640,1640,,613,RODRIGUEZ,LORENIA,15-24100,lorenia.rodriguez@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,LORENIA RODRIGUEZ
1641,1641,,620,Mira,Alberto,10-32100,alberto.mira@tractchun.com,5,Supervisor de Almacén,MATERIALES,Mandos Medios,Alberto Mira
1642,1642,,621,JIMENEZ,ESPERANZA,45-11000,esperanza.jimenez@tractchun.com,47,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,ESPERANZA JIMENEZ
1643,1643,,627,BURBOA,ESTHELA,45-11000,esthela.burboa@tractchun.com,47,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,ESTHELA BURBOA
1644,1644,,632,VALENZUELA,CARLOS,55-23200,carlos.valenzuela@tractchun.com,60,Ingeniero de Manufactura,INGENIERIA DE MANUFACTURA,Operativo,CARLOS VALENZUELA
1645,1645,,639,VAZQUEZ,LOURDES,80-22210,lourdes.vazquez@tractchun.com,78,Supervisor de Mantenimiento,MANTENIMIENTO,Mandos Medios,LOURDES VAZQUEZ
1646,1646,,641,Henao,Lucia,90-14000,lucia.henao@tractchun.com,90,Supervisor de Ingeniería de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,Lucia Henao
1647,1647,,656,CHAVEZ,ALFREDO,10-32100,alfredo.chavez@tractchun.com,5,Supervisor de Almacén,MATERIALES,Mandos Medios,ALFREDO CHAVEZ
1648,1648,,658,CONTRERAS,MANUEL,90-14100,manuel.contreras@tractchun.com,91,Ingeniero de Calidad,INGENIERIA DE CALIDAD,Operativo,MANUEL CONTRERAS
1649,1649,,668,VALENZUELA,ERNESTO,45-11000,ernesto.valenzuela@tractchun.com,47,Supervisor de Aseguramiento de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,ERNESTO VALENZUELA
1650,1650,,671,FLORES,VILLARREAL,15-24100,villarreal.flores@tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,VILLARREAL FLORES
1651,1651,,674,VALENZUELA,ALVARO,80-22620,alvaro.valenzuela@tractchun.com,83,Encargado de Tool Crib,MANTENIMIENTO,Operativo,ALVARO VALENZUELA
1652,1652,,691,Hoyos ,Yomaira,15-24100,yomaira.hoyos @tractchun.com,12,Supervisor de Producción,PRODUCCION,Mandos Medios,Yomaira Hoyos 
1653,1653,,700,GONZALEZ,GUSTAVO,20-31400,gustavo.gonzalez@tractchun.com,24,Supervisor de Tráfico,"SISTEMAS, TRAFICO Y ADUANAS",Mandos Medios,GUSTAVO GONZALEZ
1654,1654,,721,ESCALANTE,MARIA,90-14000,maria.escalante@tractchun.com,90,Supervisor de Ingeniería de Calidad,INGENIERIA DE CALIDAD,Mandos Medios,MARIA ESCALANTE
